tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
14529,119115,TRUE,Wed Nov 01 15:33:40 +0000 2017,@sprintcare All out of whack and isn’t charging correctly. I just want to switch it out for the same exact phone without paying $300,,14526
14530,119115,TRUE,Wed Nov 01 15:39:34 +0000 2017,@sprintcare @115714 I don’t have insurance on it. I was told I didn’t need it by the Sales guys in a Utah store.,14535,14526
14535,sprintcare,FALSE,Wed Nov 01 15:42:10 +0000 2017,@119115 @115714 I am sorry that is never acceptable behavior. -FR,,14530
14531,119115,TRUE,Wed Nov 01 15:33:01 +0000 2017,@sprintcare Replace my phone! I have an 8 month old iPhone 7 with no cracks or scratches or anything and it hasn’t been working properly. Touchscreen is,,14526
14532,119115,TRUE,Wed Nov 01 15:37:03 +0000 2017,"@sprintcare The customer service hasn’t been great at the store I have visited in Utah. I was lied to, and made to feel dumb until my husband stepped in",,14526
15473,sprintcare,FALSE,Wed Nov 01 03:10:47 +0000 2017,@119414 Greetings. Is there anything that we may assist you with? -JT,,15474
15475,sprintcare,FALSE,Wed Nov 01 03:00:02 +0000 2017,"@119416 We'd like the opportunity to assist with this. Please send us a Direct Message, so that we can further assist you. -DE",,15476
15993,sprintcare,FALSE,Wed Nov 01 03:27:05 +0000 2017,@119504 We apologize for the misunderstanding. You check the status of your order at https://t.co/RDgqxv7W9w . - KC,15994,15995
15994,119504,TRUE,Wed Nov 01 03:34:17 +0000 2017,@sprintcare ????? https://t.co/1ipFZBAKom,15996,15993
15996,119505,TRUE,Wed Nov 01 10:14:33 +0000 2017,@119504 @sprintcare All orders say ready for ups like damn,,15994
15995,119504,TRUE,Wed Nov 01 03:08:09 +0000 2017,@sprintcare Then that’s giving false info because my email said 10/30 never got an update and then ups is saying 11/3 and now your saying 11/21 🤦🏾‍♂️,15993,15997
15997,sprintcare,FALSE,Wed Nov 01 03:02:59 +0000 2017,@119504 The iPhone X will start to be delivered by 11/14. You can get more information by clicking this link: https://t.co/xJXdj2F9rR . - KC,"1,59,95,15,998",15999
16001,sprintcare,FALSE,Wed Nov 01 03:26:42 +0000 2017,"@119507 Please send us a Direct Message, so that we can further assist you. -AL",,16002
16008,sprintcare,FALSE,Wed Nov 01 03:25:31 +0000 2017,@119509 Hey there! What seems to be the issue today? -MM,,16009
16009,119509,TRUE,Wed Nov 01 03:17:47 +0000 2017,@sprintcare I HAVE A BIG ISSUE WITH YA'LL HELLO,16008,
16010,sprintcare,FALSE,Wed Nov 01 03:25:26 +0000 2017,@119510 We will be glad to have you join our Sprint family. Please reach us via DM for more details. - VC,,16011
16013,sprintcare,FALSE,Wed Nov 01 03:23:25 +0000 2017,"@119512 Please send us a Direct Message, so that we can further assist you. -JE",,16014
16015,sprintcare,FALSE,Wed Nov 01 03:20:38 +0000 2017,"@117877 Hello! Thank you for contacting us, this is really concerning to us, please send us a DM to further assist you. -JG.",,16016
16282,sprintcare,FALSE,Wed Nov 01 03:39:22 +0000 2017,@119576 Hey! Is there anything we can assist you with? -AL,,16283
16287,sprintcare,FALSE,Wed Nov 01 03:38:44 +0000 2017,"@119578 Hello! This is concerning. Please, send us as DM and we will review your coverage. -CL https://t.co/rMApsV8PQY",,10356
16288,sprintcare,FALSE,Wed Nov 01 03:36:59 +0000 2017,"@119579 Thanks for reaching out, I'd be happy to address your queries. Shoot us a DM so we can further assist. - SP",,10355
16289,sprintcare,FALSE,Wed Nov 01 03:30:41 +0000 2017,"@119580 Please send us a Direct Message, so that we can further assist you. -JE",,16290
17563,sprintcare,FALSE,Wed Nov 01 04:38:47 +0000 2017,@119893 Sure thing. When the time comes you can visit this link https://t.co/9ABiXqmY33. -KT,17564,17565
17564,119893,TRUE,Wed Nov 01 04:49:07 +0000 2017,"@sprintcare Thank you. So, I can switch when my iPhone X gets here this Friday? I’ll def will do that for sure.",,17563
17565,119893,TRUE,Wed Nov 01 04:29:38 +0000 2017,@sprintcare My phone is thru att. But I would like to switch with you guys once it gets here. Will my phone works for sprint ?,17563,17566
17566,sprintcare,FALSE,Wed Nov 01 03:51:06 +0000 2017,"@119893 Just to calcify, are you speaking about the IPhone X? Is there a particular promotion that you are interested in? DM us to get started. -KT",17565,17567
17601,sprintcare,FALSE,Wed Nov 01 04:36:47 +0000 2017,"@119894 We are here to help! Please send us a Direct Message, so that we can further assist you. - LV. https://t.co/rMApsV8PQY",,17602
17602,119894,TRUE,Wed Nov 01 04:11:59 +0000 2017,@sprintcare How do I contact a live customer service rep? Calling funnels me into an endless phone menu,17601,
17603,sprintcare,FALSE,Wed Nov 01 04:33:53 +0000 2017,"@119895 This is very concerning to hear. Please send us a Direct Message, so that we can further assist you. -JE",,17604
17605,sprintcare,FALSE,Wed Nov 01 04:32:30 +0000 2017,@119896 Hey there! That statement is really a concern to us. Can you explain to us what is happening? -MM,,17606
17802,sprintcare,FALSE,Wed Nov 01 04:56:50 +0000 2017,@119941 Hi there! We saw your tweet and would like to assist you. Please send us a DM and follow us to further assist you. -GM.,17803,17804
17803,119941,TRUE,Wed Nov 01 04:58:13 +0000 2017,@sprintcare Check your DMs.. thanks,,17802
17804,119941,TRUE,Wed Nov 01 04:52:12 +0000 2017,@sprintcare why are my words showing symbols instead of the words ??? Tf,17802,
17805,sprintcare,FALSE,Wed Nov 01 04:46:52 +0000 2017,@119942 No problem. We're for you. -KT,,17806
17806,119942,TRUE,Wed Nov 01 04:38:44 +0000 2017,@sprintcare Thank you!,17805,17807
17807,sprintcare,FALSE,Wed Nov 01 04:32:55 +0000 2017,"@119942 Hey there! We will be more than happy to have you join the Sprint family. Visit the link provided to see how, https://t.co/4MjVV3ABaa . -JC","1,78,06,17,808",17809
19828,sprintcare,FALSE,Wed Nov 01 06:40:35 +0000 2017,@120353 Please send us a Direct Message so that we can further assist. -MM,,19829
19829,120353,TRUE,Wed Nov 01 06:39:03 +0000 2017,@sprintcare And I got the shipped email 2 days ago,19828,19830
19830,sprintcare,FALSE,Wed Nov 01 06:36:17 +0000 2017,"@120353 Hey there! To check updates regarding your order of your iPhone X, you can visit https://t.co/E2O5xci9LH. -MM","1,98,29,19,831",19832
19831,120353,TRUE,Wed Nov 01 06:38:31 +0000 2017,@sprintcare It doesn’t show any updates I ordered in store and received an email stating that its on its way when I check tracking it says label created,,19830
20854,sprintcare,FALSE,Wed Nov 01 07:23:18 +0000 2017,@120573 We do apologize for the experience in which you had at our store. What seems to be the issue? -MM,"2,08,55,20,856",20857
20855,120573,TRUE,Wed Nov 01 07:37:15 +0000 2017,"@sprintcare Also, that store is playing load music that makes it hard to hear. It’s a store not a dance club.",20858,20854
20858,sprintcare,FALSE,Wed Nov 01 07:44:36 +0000 2017,"@120573 To activate your device, you can either visit the link provided, https://t.co/cLSUsitfDr or call 866-782-8777 for further assistance. -MM",,20855
20856,120573,TRUE,Wed Nov 01 07:33:52 +0000 2017,@sprintcare Been trying to activate my unlocked iPhone. Store told me I could do it online. You can’t. Don’t want to pay BS activation fee,20859,20854
20859,120574,TRUE,Wed Nov 01 11:25:32 +0000 2017,@120573 @sprintcare Do NOT become a customer. #ItDoesntGetAnyBetter #ThankMeLater,,20856
20857,120573,TRUE,Wed Nov 01 07:19:49 +0000 2017,@sprintcare I’m not even a customer yet and I’ve gotten the run around. 7250 S Cicero Ave store is a joke. Fire everyone,20854,
21179,sprintcare,FALSE,Wed Nov 01 07:36:35 +0000 2017,@120645 Hi there! We saw your tweet and would like to assist you. Please send us a DM and follow to further assist. -GM.,,21180
21180,120645,TRUE,Wed Nov 01 07:26:53 +0000 2017,@sprintcare why is all my text from earlier today just coming in? Used to work for Sprint &amp; could never understand it?,21179,
21647,sprintcare,FALSE,Wed Nov 01 07:48:32 +0000 2017,"@120718 We are here to help! Please send us a Direct Message, so that we can further assist you. - LV. https://t.co/rMApsV8PQY",,17569
25116,sprintcare,FALSE,Wed Nov 01 09:44:17 +0000 2017,@121422 Hey there! Questions? You’ve come to the right place. Please let us know how we can be of assistance today. - RC,25117,25118
25117,121422,TRUE,Wed Nov 01 18:45:12 +0000 2017,@sprintcare Ok can y’all dm me or something,,25116
25118,121422,TRUE,Wed Nov 01 09:41:07 +0000 2017,I need somebody from @sprintcare to answer a question I have ASAP,25116,
25593,sprintcare,FALSE,Sun Nov 05 18:12:53 +0000 2017,"@121550 Hi there Danny, this issue concerns us greatly. Please send us a Direct Message, so that we can further assist you. -KK",,25594
25595,sprintcare,FALSE,Sun Nov 05 18:11:32 +0000 2017,"@121551 We would love to look into this situation. Please send us a Direct Message, so that we can further assist you. -DD",,25596
25596,121551,TRUE,Sun Nov 05 18:07:01 +0000 2017,@sprintcare No it still has not been resolved they keep telling me that they will give me a call when my iPhone X will arrive,25595,25597
25597,sprintcare,FALSE,Sat Nov 04 20:36:59 +0000 2017,@121551 This is not the kind of feedback we like to get.  Please tell us was your issue resolved? -JR,25596,25598
25599,sprintcare,FALSE,Sun Nov 05 18:04:32 +0000 2017,@121552 Hey! I'd like to help you out with this issue you're having. Can you shoot us a DM for us to have a chat? -ResolutionSup DC,,25600
25601,sprintcare,FALSE,Sun Nov 05 18:03:19 +0000 2017,@121553 we hate to hear this and apologize for the inconvenience. But is there something I can help you with today.,25602,25603
25602,121553,TRUE,Sun Nov 05 18:11:34 +0000 2017,"@sprintcare I damaged a phone and need a replacement, the staff member was zero help and was completely rude in helping. I am very upset about this, I have been a sprint customer for 16 years. Is there a way to make an official complaint?","2,56,04,25,605",25601
25604,sprintcare,FALSE,Sun Nov 05 18:15:25 +0000 2017,@121553 will address it. Also I'm going to direct message you some information about getting your phone replaced.,,25602
25605,sprintcare,FALSE,Sun Nov 05 18:15:20 +0000 2017,"@121553 I understand the frustration, if you can send me the store information I will submit this to my manager and they",,25602
25603,121553,TRUE,Sun Nov 05 17:55:25 +0000 2017,@sprintcare Just had the worst support experience ever at a Sprint store. Zero interest in helping me and was completely rude.,25601,
25606,sprintcare,FALSE,Sun Nov 05 18:02:18 +0000 2017,@121554 we apologize for the inconvenience you are having today. But how can I help you today?,"2,56,07,25,60,82,56,09,00,000",25611
25607,121554,TRUE,Sun Nov 05 19:13:14 +0000 2017,@sprintcare Had to go to chat to get directions on how to get an operater because you don't give that option. 5555. Then another hour plus+,25612,25606
25612,sprintcare,FALSE,Sun Nov 05 19:13:53 +0000 2017,@121554 services team to see what can be done on this issue.,,25607
25608,121554,TRUE,Sun Nov 05 19:12:06 +0000 2017,@sprintcare @115714 Change your processes to be more customer focused. I'll be researching other providers. I'll payout 2 be done w sprint.,25613,25606
25613,sprintcare,FALSE,Sun Nov 05 19:13:47 +0000 2017,@121554 We hate to hear you wanting to leave. If you can send a callback number I can call you and get you to our account,,25608
25609,121554,TRUE,Sun Nov 05 19:16:11 +0000 2017,@sprintcare Denied me access to mgr or supervisor. Still 72 hours to get cancelled? You are unethically making it impossible to cancel services.,25614,25606
25614,sprintcare,FALSE,Sun Nov 05 19:20:47 +0000 2017,"@121554 We understand that this can be frustrating. Please send us a Direct Message, so that we can further assist you. -CP",,25609
25610,121554,TRUE,Sun Nov 05 19:15:04 +0000 2017,@sprintcare Hung up on while cancelling 2 lines. I asked for no sales pitch but still tried to con me N2 crap and finding different reasons 2 charge me,,25606
25615,sprintcare,FALSE,Sun Nov 05 18:01:04 +0000 2017,@121555 We will reach out to you today to address your concerns.,25616,25617
25616,121555,TRUE,Sun Nov 05 18:02:02 +0000 2017,@sprintcare Ok I tried calling sprint business sales and the line just goes died,,25615
26039,sprintcare,FALSE,Wed Nov 01 09:56:09 +0000 2017,"@121683 I'd be happy to assist you with this, shoot us a DM. -AL",26040,26041
26040,121683,TRUE,Wed Nov 01 19:21:29 +0000 2017,"@sprintcare I sorted it out, maybe don't redirect calls to an automated system without any human operators, just a suggestion",,26039
26447,sprintcare,FALSE,Thu Nov 02 17:54:54 +0000 2017,"@121770 Thanks for reaching out to us. Please send us a Direct Message, so that we can further assist you. -MJ",26448,26449
26448,121770,TRUE,Thu Nov 02 18:43:24 +0000 2017,@sprintcare Ion got sprint 🤪🙅🏾‍♀️ #TeamVERIZON,,26447
26450,sprintcare,FALSE,Thu Nov 02 17:51:51 +0000 2017,"@121771 Good afternoon. We truly hate to see you leave. If there is anything we can do, please allow us to try.",26451,10372
26451,121771,TRUE,Thu Nov 02 17:59:44 +0000 2017,"@sprintcare Unless you drastically improve your service &amp; coverage then I feel like you will continue to lose customers IMO. Personally, I would",26452,26450
26452,121771,TRUE,Thu Nov 02 18:01:54 +0000 2017,@sprintcare Much rather pay a little more money per month and actually have a useable phone than pay practically nothing &amp; never be able to use it,,26451
26453,sprintcare,FALSE,Thu Nov 02 17:50:46 +0000 2017,@121772 Is there anything we can do to help at all? Ange L,,26454
26454,121772,TRUE,Thu Nov 02 17:48:43 +0000 2017,@sprintcare No I’m not changing my mind. I’m off ya’ll,26453,26455
26455,sprintcare,FALSE,Thu Nov 02 17:45:38 +0000 2017,@121772 Oh no. Hey Cheyenne. We would like to change your mind today. Would you please send us a DM? Thank you. Ange L,26454,26456
26457,sprintcare,FALSE,Thu Nov 02 17:49:57 +0000 2017,@121773 Sounds like something we should look into. What's going on? -JT,26458,26459
26458,121774,TRUE,Thu Nov 02 18:12:10 +0000 2017,"@sprintcare @121773 One thing yall can do it outpay  Verizon for the rights to play free NFL games. I’d be thankful

Love,
A sprint customer w/ terrible service",26460,26457
26460,sprintcare,FALSE,Thu Nov 02 18:14:59 +0000 2017,@121774 Sounds like something we should look into. What's going on? Please send us a DM and follow us so we can help. -JT,26461,26458
26461,121774,TRUE,Thu Nov 02 18:18:03 +0000 2017,@sprintcare Get the rights to play nfl games on our phone instead of Verizon. That way I can watch the @121775 while I’m at drill for the national guard,,26460
26531,sprintcare,FALSE,Tue Nov 07 17:29:13 +0000 2017,@121791 The 7 years of your loyalty to us is appreciated. Can you please send me a Direct message for further assistance? -DS,,26532
26533,sprintcare,FALSE,Tue Nov 07 17:28:27 +0000 2017,@121792 We do apologize for the inconvenience caused. Did you try blocking the notification that is being sent to you? - AM,,26534
26535,sprintcare,FALSE,Tue Nov 07 17:26:03 +0000 2017,"@121793 We would like to assist you with your issue. Please send us a Direct Message, so that we can further assist you. -ES",,26536
26538,sprintcare,FALSE,Tue Nov 07 17:24:10 +0000 2017,@121794 We apologize for the issues you have experienced. DM your phone number so that we may research your concerns and reach out.,,26539
26539,121794,TRUE,Tue Nov 07 17:17:24 +0000 2017,"Hey @sprintcare bouncing between 1 bar &amp; no service for 2 days. 94th Terrace &amp; Nall Overland Park, KS 66207.  And no, it’s not my phone.",26538,
26540,sprintcare,FALSE,Tue Nov 07 17:18:02 +0000 2017,@121795 The store will give you a free sim card for the sprint network -FR,26541,26542
